Week,Chg,Player,Team,Opp,Att,Yard,TD,Rec,Yard,TD,FPts
7,,Xavier Legette,CAR,@WAS,0,0,0.0,4,46,0.2,5.8
7,,Amari Cooper,BUF,TEN,0,0,0.0,3,38,0.3,5.6
8,,Justin Jefferson,MIN,@LAR,0,0,0.0,6,88,0.8,13.6
8,,Ja'Marr Chase,CIN,PHI,0,0,0.0,7,90,0.7,13.2
8,,Amon-Ra St. Brown,DET,TEN,0,0,0.0,7,87,0.6,12.3
8,,A.J. Brown,PHI,@CIN,0,0,0.0,6,81,0.6,11.7
8,,Tyreek Hill,MIA,ARI,0,0,0.0,6,86,0.5,11.6
8,,Malik Nabers,NYG,@PIT,0,0,0.0,6,75,0.6,11.1
8,,Deebo Samuel,SF,DAL,3,15,0.1,5,67,0.3,10.6
8,,Drake London,ATL,@TB,0,0,0.0,6,75,0.5,10.5
8,,Davante Adams,NYJ,@NE,0,0,0.0,6,72,0.5,10.2
8,,Stefon Diggs,HOU,IND,0,0,0.0,6,72,0.5,10.2
8,,Zay Flowers,BAL,@CLE,1,5,0.0,6,73,0.4,10.2
8,,Jayden Reed,GB,@JAC,2,12,0.0,5,66,0.4,10.2
8,,CeeDee Lamb,DAL,@SF,0,0,0.0,6,77,0.4,10.1
8,,Cooper Kupp,LAR,MIN,0,0,0.0,6,75,0.4,9.9
8,,Brian Thomas Jr.,JAC,GB,0,0,0.0,5,71,0.4,9.5
8,,D.J. Moore,CHI,@WAS,0,0,0.0,5,70,0.4,9.4
8,,George Pickens,PIT,NYG,0,0,0.0,5,68,0.4,9.2
8,,Garrett Wilson,NYJ,@NE,0,0,0.0,5,67,0.4,9.1
8,,Jaxon Smith-Njigba,SEA,BUF,0,0,0.0,6,71,0.3,8.9
8,,Terry McLaurin,WAS,CHI,0,0,0.0,6,63,0.4,8.7
8,,DeVonta Smith,PHI,@CIN,0,0,0.0,5,63,0.4,8.7
8,,Darnell Mooney,ATL,@TB,0,0,0.0,5,63,0.3,8.1
8,,Xavier Worthy,KC,@LV,3,11,0.1,4,52,0.2,8.1
8,,Jaylen Waddle,MIA,ARI,0,0,0.0,4,62,0.3,8.0
8,,Jalen McMillan,TB,ATL,0,0,0.0,4,58,0.3,7.6
8,,Jerry Jeudy,CLE,BAL,0,0,0.0,5,57,0.3,7.5
8,,Chris Olave,NO,@LAC,0,0,0.0,4,56,0.3,7.4
8,,Christian Watson,GB,@JAC,0,0,0.0,4,56,0.3,7.4
8,,Amari Cooper,BUF,@SEA,0,0,0.0,4,52,0.3,7.0
8,,Marvin Harrison Jr.,ARI,@MIA,0,0,0.0,4,52,0.3,7.0
8,,Jordan Addison,MIN,@LAR,0,0,0.0,4,50,0.3,6.8
8,,Courtland Sutton,DEN,CAR,0,0,0.0,4,50,0.3,6.8
8,,Tank Dell,HOU,IND,0,0,0.0,4,53,0.2,6.5
8,,Demario Douglas,NE,NYJ,0,0,0.0,5,53,0.2,6.5
8,,Tyler Lockett,SEA,BUF,0,0,0.0,5,53,0.2,6.5
8,,Ladd McConkey,LAC,NO,0,0,0.0,4,53,0.2,6.5
8,,Khalil Shakir,BUF,@SEA,0,0,0.0,4,47,0.3,6.5
8,,Cedric Tillman,CLE,BAL,0,0,0.0,3,47,0.3,6.5
8,,Michael Pittman Jr.,IND,@HOU,0,0,0.0,4,52,0.2,6.4
8,,Wan'Dale Robinson,NYG,@PIT,0,0,0.0,5,52,0.2,6.4
8,,Andrei Iosivas,CIN,PHI,0,0,0.0,4,45,0.3,6.3
8,,Romeo Doubs,GB,@JAC,0,0,0.0,4,44,0.3,6.2
8,,Josh Downs,IND,@HOU,0,0,0.0,5,50,0.2,6.2
8,,Mecole Hardman,KC,@LV,3,14,0.1,2,28,0.2,6.0
8,,Jakobi Meyers,LV,KC,0,0,0.0,4,48,0.2,6.0
8,,Xavier Legette,CAR,@DEN,0,0,0.0,4,47,0.2,5.9
8,,Calvin Ridley,TEN,@DET,0,0,0.0,4,45,0.2,5.7
8,,Jalen Tolbert,DAL,@SF,0,0,0.0,3,44,0.2,5.6
8,,Tutu Atwell,LAR,MIN,0,0,0.0,3,43,0.2,5.5
8,,Darius Slayton,NYG,@PIT,0,0,0.0,3,37,0.3,5.5
9,,Justin Jefferson,MIN,IND,0,0,0.0,7,94,0.8,14.2
9,,Ja'Marr Chase,CIN,LV,0,0,0.0,6,84,0.7,12.6
9,,Amon-Ra St. Brown,DET,@GB,0,0,0.0,7,84,0.7,12.6
9,,A.J. Brown,PHI,JAC,0,0,0.0,6,85,0.6,12.1
9,,Tyreek Hill,MIA,@BUF,0,0,0.0,6,85,0.5,11.5
9,,CeeDee Lamb,DAL,@ATL,0,0,0.0,6,84,0.5,11.4
9,,Malik Nabers,NYG,WAS,0,0,0.0,6,77,0.6,11.3
9,,Drake London,ATL,DAL,0,0,0.0,6,77,0.5,10.7
9,,Cooper Kupp,LAR,@SEA,0,0,0.0,6,74,0.5,10.4
9,,Zay Flowers,BAL,DEN,2,7,0.0,7,75,0.3,10.0
9,,Puka Nacua,LAR,@SEA,0,0,0.0,5,70,0.5,10.0
9,,Davante Adams,NYJ,HOU,0,0,0.0,5,68,0.5,9.8
9,,Chris Olave,NO,@CAR,0,0,0.0,6,72,0.4,9.6
9,,Garrett Wilson,NYJ,HOU,0,0,0.0,6,72,0.4,9.6
9,,Terry McLaurin,WAS,@NYG,0,0,0.0,6,70,0.4,9.4
9,,Jayden Reed,GB,DET,2,12,0.0,5,58,0.4,9.4
9,,Josh Downs,IND,@MIN,0,0,0.0,6,68,0.4,9.2
9,,D.J. Moore,CHI,@ARI,0,0,0.0,5,64,0.4,8.8
9,,DeVonta Smith,PHI,JAC,0,0,0.0,5,64,0.4,8.8
9,,Darnell Mooney,ATL,DAL,0,0,0.0,5,67,0.3,8.5
9,,Brian Thomas Jr.,JAC,@PHI,0,0,0.0,5,67,0.3,8.5
9,,Jaxon Smith-Njigba,SEA,LAR,0,0,0.0,6,64,0.3,8.2
9,,Jaylen Waddle,MIA,@BUF,0,0,0.0,5,64,0.3,8.2
9,,Tank Dell,HOU,@NYJ,0,0,0.0,5,63,0.3,8.1
9,,Xavier Worthy,KC,TB,2,10,0.1,3,47,0.3,8.1
9,,Jalen McMillan,TB,@KC,2,8,0.0,4,53,0.3,7.9
9,,Tyler Lockett,SEA,LAR,0,0,0.0,6,60,0.3,7.8
9,,Courtland Sutton,DEN,@BAL,0,0,0.0,5,60,0.3,7.8
9,,Marvin Harrison Jr.,ARI,CHI,0,0,0.0,4,59,0.3,7.7
9,,Ladd McConkey,LAC,@CLE,0,0,0.0,5,58,0.3,7.6
9,,Michael Pittman Jr.,IND,@MIN,0,0,0.0,5,57,0.3,7.5
9,,Cedric Tillman,CLE,LAC,0,0,0.0,4,57,0.3,7.5
9,,Khalil Shakir,BUF,MIA,0,0,0.0,4,56,0.3,7.4
9,,Jerry Jeudy,CLE,LAC,0,0,0.0,5,55,0.3,7.3
9,,Jakobi Meyers,LV,@CIN,0,0,0.0,5,55,0.3,7.3
9,,Calvin Ridley,TEN,NE,0,0,0.0,5,60,0.2,7.2
9,,Keon Coleman,BUF,MIA,0,0,0.0,4,53,0.3,7.1
9,,Romeo Doubs,GB,DET,0,0,0.0,4,51,0.3,6.9
9,,Christian Watson,GB,DET,0,0,0.0,3,48,0.3,6.6
9,,Xavier Legette,CAR,NO,0,0,0.0,4,53,0.2,6.5
9,,Demario Douglas,NE,@TEN,0,0,0.0,5,50,0.2,6.2
9,,Jordan Addison,MIN,IND,0,0,0.0,3,42,0.3,6.0
9,,Wan'Dale Robinson,NYG,WAS,0,0,0.0,5,48,0.2,6.0
9,,Elijah Moore,CLE,LAC,0,0,0.0,4,47,0.2,5.9
9,,Darius Slayton,NYG,WAS,0,0,0.0,3,47,0.2,5.9
9,,Demarcus Robinson,LAR,@SEA,0,0,0.0,3,40,0.3,5.8
9,,Rashod Bateman,BAL,DEN,0,0,0.0,4,45,0.2,5.7
9,,Josh Palmer,LAC,@CLE,0,0,0.0,4,45,0.2,5.7
9,,DeAndre Hopkins,KC,TB,0,0,0.0,4,44,0.2,5.6
9,,Keenan Allen,CHI,@ARI,0,0,0.0,3,43,0.2,5.5
10,,Justin Jefferson,MIN,@JAC,0,0,0.0,6,93,0.8,14.1
10,,Ja'Marr Chase,CIN,@BAL,0,0,0.0,7,91,0.7,13.3
10,,Amon-Ra St. Brown,DET,@HOU,0,0,0.0,6,80,0.7,12.2
10,,Deebo Samuel,SF,@TB,3,15,0.1,5,68,0.5,11.9
10,,Malik Nabers,NYG,@CAR,0,0,0.0,6,77,0.6,11.3
10,,Tyreek Hill,MIA,@LAR,0,0,0.0,6,82,0.5,11.2
10,,Zay Flowers,BAL,CIN,1,6,0.0,7,78,0.4,10.8
10,,A.J. Brown,PHI,@DAL,0,0,0.0,6,77,0.5,10.7
10,,Puka Nacua,LAR,MIA,0,0,0.0,6,77,0.5,10.7
10,,Drake London,ATL,@NO,0,0,0.0,6,75,0.5,10.5
10,,Garrett Wilson,NYJ,@ARI,0,0,0.0,6,75,0.5,10.5
10,,Davante Adams,NYJ,@ARI,0,0,0.0,6,73,0.5,10.3
10,,Cooper Kupp,LAR,MIA,0,0,0.0,6,72,0.5,10.2
10,,CeeDee Lamb,DAL,PHI,0,0,0.0,6,72,0.4,9.6
10,,George Pickens,PIT,@WAS,0,0,0.0,5,71,0.4,9.5
10,,Josh Downs,IND,BUF,0,0,0.0,6,68,0.4,9.2
10,,Terry McLaurin,WAS,PIT,0,0,0.0,5,67,0.4,9.1
10,,DeVonta Smith,PHI,@DAL,0,0,0.0,5,65,0.4,8.9
10,,Khalil Shakir,BUF,@IND,0,0,0.0,5,67,0.3,8.5
10,,Courtland Sutton,DEN,@KC,0,0,0.0,5,67,0.3,8.5
10,,D.J. Moore,CHI,NE,0,0,0.0,5,60,0.4,8.4
10,,Darnell Mooney,ATL,@NO,0,0,0.0,5,65,0.3,8.3
10,,Brian Thomas Jr.,JAC,MIN,0,0,0.0,4,65,0.3,8.3
10,,Tank Dell,HOU,DET,0,0,0.0,5,63,0.3,8.1
10,,Ladd McConkey,LAC,TEN,0,0,0.0,5,62,0.3,8.0
10,,DeAndre Hopkins,KC,DEN,0,0,0.0,5,61,0.3,7.9
10,,Jameson Williams,DET,@HOU,1,8,0.0,3,46,0.4,7.8
10,,Calvin Ridley,TEN,@LAC,0,0,0.0,5,64,0.2,7.6
10,,Quentin Johnston,LAC,TEN,0,0,0.0,4,56,0.3,7.4
10,,Xavier Worthy,KC,DEN,2,10,0.1,3,40,0.3,7.4
10,,Xavier Legette,CAR,NYG,0,0,0.0,5,58,0.2,7.0
10,,Jalen McMillan,TB,SF,2,8,0.0,4,50,0.2,7.0
10,,Marvin Harrison Jr.,ARI,NYJ,0,0,0.0,4,51,0.3,6.9
10,,Jauan Jennings,SF,@TB,0,0,0.0,4,50,0.3,6.8
10,,Jordan Addison,MIN,@JAC,0,0,0.0,4,48,0.3,6.6
10,,Wan'Dale Robinson,NYG,@CAR,0,0,0.0,5,54,0.2,6.6
10,,Demarcus Robinson,LAR,MIA,0,0,0.0,3,43,0.3,6.1
10,,Demario Douglas,NE,@CHI,0,0,0.0,5,48,0.2,6.0
10,,Rome Odunze,CHI,NE,0,0,0.0,3,45,0.2,5.7
10,,Jaylen Waddle,MIA,@LAR,0,0,0.0,3,43,0.2,5.5
10,,Josh Palmer,LAC,TEN,0,0,0.0,3,42,0.2,5.4
10,,Sterling Shepard,TB,SF,0,0,0.0,3,41,0.2,5.3
10,,Nick Westbrook-Ikhine,TEN,@LAC,0,0,0.0,4,41,0.2,5.3
10,,Rashod Bateman,BAL,CIN,0,0,0.0,3,40,0.2,5.2
10,,Andrei Iosivas,CIN,@BAL,0,0,0.0,3,40,0.2,5.2
10,,Alec Pierce,IND,BUF,0,0,0.0,3,40,0.2,5.2
10,,Michael Wilson,ARI,NYJ,0,0,0.0,3,40,0.2,5.2
10,,Keenan Allen,CHI,NE,0,0,0.0,3,38,0.2,5.0
10,,Parker Washington,JAC,MIN,0,0,0.0,4,37,0.2,4.9
10,,Mecole Hardman,KC,DEN,3,12,0.1,2,24,0.1,4.8
11,,Justin Jefferson,MIN,@TEN,0,0,0.0,6,87,0.8,13.5
11,,Ja'Marr Chase,CIN,@LAC,0,0,0.0,6,83,0.6,11.9
11,,Deebo Samuel,SF,SEA,3,14,0.1,5,66,0.5,11.6
11,,Amon-Ra St. Brown,DET,JAC,0,0,0.0,6,80,0.6,11.6
11,,DK Metcalf,SEA,@SF,0,0,0.0,6,81,0.5,11.1
11,,Puka Nacua,LAR,@NE,0,0,0.0,6,79,0.5,10.9
11,,Zay Flowers,BAL,@PIT,1,6,0.0,7,77,0.4,10.7
11,,A.J. Brown,PHI,WAS,0,0,0.0,6,82,0.4,10.6
11,,Cooper Kupp,LAR,@NE,0,0,0.0,6,74,0.5,10.4
11,,Garrett Wilson,NYJ,IND,0,0,0.0,6,74,0.5,10.4
11,,Nico Collins,HOU,@DAL,0,0,0.0,5,73,0.5,10.3
11,,Tyreek Hill,MIA,LV,0,0,0.0,5,72,0.5,10.2
11,,Davante Adams,NYJ,IND,0,0,0.0,5,70,0.5,10.0
11,,Drake London,ATL,@DEN,0,0,0.0,6,70,0.5,10.0
11,,George Pickens,PIT,BAL,0,0,0.0,5,76,0.4,10.0
11,,Terry McLaurin,WAS,@PHI,0,0,0.0,6,73,0.4,9.7
11,,CeeDee Lamb,DAL,HOU,0,0,0.0,5,67,0.4,9.1
11,,Tee Higgins,CIN,@LAC,0,0,0.0,5,66,0.4,9.0
11,,Courtland Sutton,DEN,ATL,0,0,0.0,5,66,0.4,9.0
11,,Cedric Tillman,CLE,@NO,0,0,0.0,5,66,0.4,9.0
11,,Ladd McConkey,LAC,CIN,0,0,0.0,5,63,0.4,8.7
11,,Jakobi Meyers,LV,@MIA,0,0,0.0,6,68,0.3,8.6
11,,Darnell Mooney,ATL,@DEN,0,0,0.0,5,68,0.3,8.6
11,,Jayden Reed,GB,@CHI,0,0,0.0,5,68,0.3,8.6
11,,Jauan Jennings,SF,SEA,0,0,0.0,5,66,0.3,8.4
11,,DeAndre Hopkins,KC,@BUF,0,0,0.0,5,65,0.3,8.3
11,,Calvin Ridley,TEN,MIN,0,0,0.0,5,64,0.3,8.2
11,,Jameson Williams,DET,JAC,1,8,0.0,3,50,0.4,8.2
11,,Jaxon Smith-Njigba,SEA,@SF,0,0,0.0,5,63,0.3,8.1
11,,Brian Thomas Jr.,JAC,@DET,0,0,0.0,4,63,0.3,8.1
11,,Jerry Jeudy,CLE,@NO,0,0,0.0,5,62,0.3,8.0
11,,Khalil Shakir,BUF,KC,0,0,0.0,5,62,0.3,8.0
11,,DeVonta Smith,PHI,WAS,0,0,0.0,5,61,0.3,7.9
11,,Josh Downs,IND,@NYJ,0,0,0.0,5,58,0.3,7.6
11,,Xavier Worthy,KC,@BUF,2,10,0.1,3,42,0.3,7.6
11,,Quentin Johnston,LAC,CIN,0,0,0.0,4,56,0.3,7.4
11,,Tank Dell,HOU,@DAL,0,0,0.0,4,51,0.3,6.9
11,,Amari Cooper,BUF,KC,0,0,0.0,4,50,0.3,6.8
11,,D.J. Moore,CHI,GB,0,0,0.0,4,50,0.3,6.8
11,,Jordan Addison,MIN,@TEN,0,0,0.0,4,49,0.3,6.7
11,,Romeo Doubs,GB,@CHI,0,0,0.0,5,55,0.2,6.7
11,,Elijah Moore,CLE,@NO,0,0,0.0,5,55,0.2,6.7
11,,Christian Watson,GB,@CHI,0,0,0.0,4,54,0.2,6.6
11,,Jaylen Waddle,MIA,LV,0,0,0.0,4,50,0.2,6.2
11,,Demario Douglas,NE,LAR,0,0,0.0,5,49,0.2,6.1
11,,Demarcus Robinson,LAR,@NE,0,0,0.0,3,42,0.3,6.0
11,,Rashod Bateman,BAL,@PIT,0,0,0.0,4,45,0.2,5.7
11,,Ricky Pearsall,SF,SEA,0,0,0.0,3,39,0.3,5.7
11,,Alec Pierce,IND,@NYJ,0,0,0.0,3,45,0.2,5.7
11,,Adonai Mitchell,IND,@NYJ,0,0,0.0,3,43,0.2,5.5
12,,Justin Jefferson,MIN,@CHI,0,0,0.0,6,90,0.7,13.2
12,,Amon-Ra St. Brown,DET,@IND,0,0,0.0,7,85,0.7,12.7
12,,A.J. Brown,PHI,@LAR,0,0,0.0,6,85,0.6,12.1
12,,Puka Nacua,LAR,PHI,0,0,0.0,6,82,0.5,11.2
12,,Cooper Kupp,LAR,PHI,0,0,0.0,6,80,0.5,11.0
12,,Zay Flowers,BAL,@LAC,1,6,0.0,7,76,0.4,10.6
12,,DK Metcalf,SEA,ARI,0,0,0.0,6,76,0.5,10.6
12,,Nico Collins,HOU,TEN,0,0,0.0,5,75,0.5,10.5
12,,Mike Evans,TB,@NYG,0,0,0.0,5,73,0.5,10.3
12,,Tyreek Hill,MIA,NE,0,0,0.0,5,70,0.5,10.0
12,,Malik Nabers,NYG,TB,0,0,0.0,5,68,0.5,9.8
12,,CeeDee Lamb,DAL,@WAS,0,0,0.0,6,73,0.4,9.7
12,,Ladd McConkey,LAC,BAL,0,0,0.0,6,72,0.4,9.6
12,,Terry McLaurin,WAS,DAL,0,0,0.0,5,70,0.4,9.4
12,,George Pickens,PIT,@CLE,0,0,0.0,5,70,0.4,9.4
12,,Courtland Sutton,DEN,@LV,0,0,0.0,5,70,0.4,9.4
12,,Deebo Samuel,SF,@GB,3,15,0.1,4,53,0.3,9.2
12,,Jaxon Smith-Njigba,SEA,ARI,0,0,0.0,6,68,0.4,9.2
12,,Cedric Tillman,CLE,PIT,0,0,0.0,5,64,0.4,8.8
12,,Jameson Williams,DET,@IND,1,8,0.0,4,55,0.4,8.7
12,,Calvin Ridley,TEN,@HOU,0,0,0.0,5,66,0.3,8.4
12,,Quentin Johnston,LAC,BAL,0,0,0.0,4,65,0.3,8.3
12,,DeAndre Hopkins,KC,@CAR,0,0,0.0,5,64,0.3,8.2
12,,Jayden Reed,GB,SF,0,0,0.0,5,64,0.3,8.2
12,,Josh Downs,IND,DET,0,0,0.0,6,63,0.3,8.1
12,,Marvin Harrison Jr.,ARI,@SEA,0,0,0.0,5,63,0.3,8.1
12,,Xavier Worthy,KC,@CAR,2,10,0.1,3,46,0.3,8.0
12,,Jauan Jennings,SF,@GB,0,0,0.0,4,60,0.3,7.8
12,,Jakobi Meyers,LV,DEN,0,0,0.0,5,60,0.3,7.8
12,,Jerry Jeudy,CLE,PIT,0,0,0.0,5,55,0.3,7.3
12,,Jordan Addison,MIN,@CHI,0,0,0.0,4,53,0.3,7.1
12,,Tank Dell,HOU,TEN,0,0,0.0,4,50,0.3,6.8
12,,D.J. Moore,CHI,MIN,0,0,0.0,4,50,0.3,6.8
12,,Wan'Dale Robinson,NYG,TB,0,0,0.0,5,55,0.2,6.7
12,,Christian Watson,GB,SF,0,0,0.0,4,55,0.2,6.7
12,,Demario Douglas,NE,@MIA,0,0,0.0,5,52,0.2,6.4
12,,Romeo Doubs,GB,SF,0,0,0.0,4,50,0.2,6.2
12,,Elijah Moore,CLE,PIT,0,0,0.0,5,50,0.2,6.2
12,,Nick Westbrook-Ikhine,TEN,@HOU,0,0,0.0,4,43,0.3,6.1
12,,Rome Odunze,CHI,MIN,0,0,0.0,3,48,0.2,6.0
12,,Rashod Bateman,BAL,@LAC,0,0,0.0,4,47,0.2,5.9
12,,Devaughn Vele,DEN,@LV,0,0,0.0,3,41,0.3,5.9
12,,Demarcus Robinson,LAR,PHI,0,0,0.0,3,40,0.3,5.8
12,,Jaylen Waddle,MIA,NE,0,0,0.0,3,46,0.2,5.8
12,,Noah Brown,WAS,DAL,0,0,0.0,4,45,0.2,5.7
12,,Michael Pittman Jr.,IND,DET,0,0,0.0,4,45,0.2,5.7
12,,Xavier Legette,CAR,KC,0,0,0.0,3,43,0.2,5.5
12,,Alec Pierce,IND,DET,0,0,0.0,3,43,0.2,5.5
12,,Darius Slayton,NYG,TB,0,0,0.0,3,42,0.2,5.4
12,,Jalen McMillan,TB,@NYG,0,0,0.0,3,38,0.2,5.0
13,,Nico Collins,HOU,@JAC,0,0,0.0,6,84,0.7,12.6
13,,Amon-Ra St. Brown,DET,CHI,0,0,0.0,7,83,0.7,12.5
13,,Ja'Marr Chase,CIN,PIT,0,0,0.0,7,88,0.6,12.4
13,,Justin Jefferson,MIN,ARI,0,0,0.0,6,84,0.6,12.0
13,,A.J. Brown,PHI,@BAL,0,0,0.0,7,89,0.5,11.9
13,,Puka Nacua,LAR,@NO,0,0,0.0,6,83,0.6,11.9
13,,Tee Higgins,CIN,PIT,0,0,0.0,6,80,0.5,11.0
13,,Mike Evans,TB,@CAR,0,0,0.0,5,78,0.5,10.8
13,,Cooper Kupp,LAR,@NO,0,0,0.0,6,78,0.5,10.8
13,,Zay Flowers,BAL,PHI,1,6,0.0,6,74,0.4,10.4
13,,Courtland Sutton,DEN,CLE,0,0,0.0,6,73,0.5,10.3
13,,DK Metcalf,SEA,@NYJ,0,0,0.0,5,72,0.5,10.2
13,,Tyreek Hill,MIA,@GB,0,0,0.0,5,71,0.5,10.1
13,,CeeDee Lamb,DAL,NYG,0,0,0.0,6,74,0.4,9.8
13,,Ladd McConkey,LAC,@ATL,0,0,0.0,6,74,0.4,9.8
13,,Terry McLaurin,WAS,TEN,0,0,0.0,6,73,0.4,9.7
13,,George Pickens,PIT,@CIN,0,0,0.0,5,72,0.4,9.6
13,,Malik Nabers,NYG,@DAL,0,0,0.0,5,65,0.5,9.5
13,,Drake London,ATL,LAC,0,0,0.0,6,70,0.4,9.4
13,,Jaxon Smith-Njigba,SEA,@NYJ,0,0,0.0,6,70,0.4,9.4
13,,Calvin Ridley,TEN,@WAS,0,0,0.0,6,74,0.3,9.2
13,,Jakobi Meyers,LV,@KC,0,0,0.0,6,67,0.4,9.1
13,,Khalil Shakir,BUF,SF,0,0,0.0,5,65,0.4,8.9
13,,Jameson Williams,DET,CHI,1,8,0.0,4,57,0.4,8.9
13,,Jerry Jeudy,CLE,@DEN,0,0,0.0,5,63,0.4,8.7
13,,Jayden Reed,GB,MIA,0,0,0.0,5,63,0.4,8.7
13,,Garrett Wilson,NYJ,SEA,0,0,0.0,5,68,0.3,8.6
13,,Brian Thomas Jr.,JAC,HOU,0,0,0.0,4,60,0.4,8.4
13,,Darnell Mooney,ATL,LAC,0,0,0.0,5,65,0.3,8.3
13,,D.J. Moore,CHI,@DET,0,0,0.0,5,65,0.3,8.3
13,,Davante Adams,NYJ,SEA,0,0,0.0,5,64,0.3,8.2
13,,Michael Pittman Jr.,IND,@NE,0,0,0.0,5,63,0.3,8.1
13,,Deebo Samuel,SF,@BUF,3,13,0.1,4,50,0.2,8.1
13,,Marvin Harrison Jr.,ARI,@MIN,0,0,0.0,4,60,0.3,7.8
13,,Jauan Jennings,SF,@BUF,0,0,0.0,4,60,0.3,7.8
13,,Xavier Worthy,KC,LV,2,10,0.1,3,44,0.3,7.8
13,,Amari Cooper,BUF,SF,0,0,0.0,4,53,0.4,7.7
13,,Elijah Moore,CLE,@DEN,0,0,0.0,5,53,0.4,7.7
13,,Jordan Addison,MIN,ARI,0,0,0.0,4,57,0.3,7.5
13,,Christian Watson,GB,MIA,0,0,0.0,4,54,0.3,7.2
13,,Tank Dell,HOU,@JAC,0,0,0.0,4,52,0.3,7.0
13,,Quentin Johnston,LAC,@ATL,0,0,0.0,4,52,0.3,7.0
13,,Marquez Valdes-Scantling,NO,LAR,0,0,0.0,3,52,0.3,7.0
13,,DeAndre Hopkins,KC,LV,0,0,0.0,4,51,0.3,6.9
13,,Nick Westbrook-Ikhine,TEN,@WAS,0,0,0.0,4,44,0.4,6.8
13,,Rashod Bateman,BAL,PHI,0,0,0.0,4,48,0.3,6.6
13,,Noah Brown,WAS,TEN,0,0,0.0,5,54,0.2,6.6
13,,Demario Douglas,NE,IND,0,0,0.0,5,53,0.2,6.5
13,,Xavier Legette,CAR,TB,0,0,0.0,4,52,0.2,6.4
13,,Wan'Dale Robinson,NYG,@DAL,0,0,0.0,5,50,0.2,6.2
14,,Ja'Marr Chase,CIN,@DAL,0,0,0.0,7,90,0.6,12.6
14,,Amon-Ra St. Brown,DET,GB,0,0,0.0,7,80,0.7,12.2
14,,Justin Jefferson,MIN,ATL,0,0,0.0,6,85,0.6,12.1
14,,Puka Nacua,LAR,BUF,0,0,0.0,6,82,0.6,11.8
14,,Tee Higgins,CIN,@DAL,0,0,0.0,6,83,0.5,11.3
14,,A.J. Brown,PHI,CAR,0,0,0.0,6,81,0.5,11.1
14,,Mike Evans,TB,LV,0,0,0.0,6,79,0.5,10.9
14,,Cooper Kupp,LAR,BUF,0,0,0.0,6,77,0.5,10.7
14,,CeeDee Lamb,DAL,CIN,0,0,0.0,6,75,0.5,10.5
14,,Tyreek Hill,MIA,NYJ,0,0,0.0,5,73,0.5,10.3
14,,Jakobi Meyers,LV,@TB,0,0,0.0,6,74,0.4,9.8
14,,DK Metcalf,SEA,@ARI,0,0,0.0,5,70,0.4,9.4
14,,Brian Thomas Jr.,JAC,@TEN,1,5,0.0,4,65,0.4,9.4
14,,Jerry Jeudy,CLE,@PIT,0,0,0.0,6,68,0.4,9.2
14,,Drake London,ATL,@MIN,0,0,0.0,6,68,0.4,9.2
14,,Khalil Shakir,BUF,@LAR,0,0,0.0,5,68,0.4,9.2
14,,Ladd McConkey,LAC,@KC,0,0,0.0,5,67,0.4,9.1
14,,Jaxon Smith-Njigba,SEA,@ARI,0,0,0.0,6,71,0.3,8.9
14,,Malik Nabers,NYG,NO,0,0,0.0,5,64,0.4,8.8
14,,Calvin Ridley,TEN,JAC,0,0,0.0,5,70,0.3,8.8
14,,Jameson Williams,DET,GB,1,8,0.0,4,55,0.4,8.7
14,,Jayden Reed,GB,@DET,0,0,0.0,5,60,0.4,8.4
14,,Davante Adams,NYJ,@MIA,0,0,0.0,5,65,0.3,8.3
14,,Marvin Harrison Jr.,ARI,SEA,0,0,0.0,4,58,0.4,8.2
14,,Garrett Wilson,NYJ,@MIA,0,0,0.0,5,64,0.3,8.2
14,,Jauan Jennings,SF,CHI,0,0,0.0,5,63,0.3,8.1
14,,Darnell Mooney,ATL,@MIN,0,0,0.0,5,63,0.3,8.1
14,,Xavier Worthy,KC,LAC,2,8,0.1,4,49,0.3,8.1
14,,D.J. Moore,CHI,@SF,0,0,0.0,5,61,0.3,7.9
14,,Elijah Moore,CLE,@PIT,0,0,0.0,5,55,0.4,7.9
14,,Deebo Samuel,SF,CHI,2,9,0.1,4,51,0.2,7.8
14,,DeVonta Smith,PHI,CAR,0,0,0.0,4,60,0.3,7.8
14,,Keenan Allen,CHI,@SF,0,0,0.0,5,58,0.3,7.6
14,,Christian Watson,GB,@DET,0,0,0.0,4,58,0.3,7.6
14,,Jordan Addison,MIN,ATL,0,0,0.0,4,57,0.3,7.5
14,,Amari Cooper,BUF,@LAR,0,0,0.0,4,51,0.4,7.5
14,,DeAndre Hopkins,KC,LAC,0,0,0.0,5,55,0.3,7.3
14,,Jaylen Waddle,MIA,NYJ,0,0,0.0,4,55,0.3,7.3
14,,Adam Thielen,CAR,@PHI,0,0,0.0,4,55,0.2,6.7
14,,Nick Westbrook-Ikhine,TEN,JAC,0,0,0.0,4,43,0.4,6.7
14,,Quentin Johnston,LAC,@KC,0,0,0.0,3,48,0.3,6.6
14,,Marquez Valdes-Scantling,NO,@NYG,0,0,0.0,3,46,0.3,6.4
14,,Jalen Tolbert,DAL,CIN,0,0,0.0,4,50,0.2,6.2
14,,Dontayvion Wicks,GB,@DET,0,0,0.0,4,50,0.2,6.2
14,,Parker Washington,JAC,@TEN,0,0,0.0,5,48,0.2,6.0
14,,Calvin Austin,PIT,CLE,1,7,0.0,3,38,0.2,5.7
