Week,Chg,Player,Team,Opp,Att_Predicted,Yard,TD_Predicted,Rec_Predicted,Yard.1,TD.1_Predicted,FPts,Loc,Game,Pts*,Att_Actual,Cmp,Yds,TD_Actual,Int,2Pt,Att.1,Yds.1,TD.1_Actual,2Pt.1,Rec_Actual,Yds.2,TD.2,2Pt.2,FL,TD.3,Year,Net_score
8,,Keenan Allen,LAC,CHI,0,0,0.0,7,85,0.4,10.9,Home,CHI@LAC,6.0,0,0,0,0,0,0,0,0,0,0,8,69,0,0,0,0,2023,-4.9
8,,Davante Adams,LV,DET,0,0,0.0,6,77,0.5,10.7,Away,LV@DET,1.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2023,-9.7
8,,Mike Evans,TB,BUF,0,0,0.0,6,72,0.5,10.2,Away,TB@BUF,9.0,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0,2023,-1.1999999999999993
8,,Adam Thielen,CAR,HOU,0,0,0.0,7,76,0.4,10.0,Home,HOU@CAR,7.0,0,0,0,0,0,0,0,0,0,0,8,72,0,0,0,0,2023,-3.0
8,,Jordan Addison,MIN,GB,0,0,0.0,6,74,0.4,9.8,Away,MIN@GB,14.0,0,0,0,0,0,0,1,2,0,0,7,82,1,0,0,0,2023,4.199999999999999
8,,Christian Kirk,JAC,PIT,0,0,0.0,7,74,0.4,9.8,Away,JAX@PIT,4.0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,2023,-5.800000000000001
8,,Terry McLaurin,WAS,PHI,0,0,0.0,5,70,0.4,9.4,Home,PHI@WAS,12.0,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0,2023,2.5999999999999996
8,,Christian Watson,GB,MIN,1,6,0.0,5,64,0.4,9.4,Home,MIN@GB,3.0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,2023,-6.4
8,,Jaylen Waddle,MIA,NE,0,0,0.0,5,69,0.4,9.3,Home,NE@MIA,18.0,0,0,0,0,0,0,0,0,0,0,7,121,1,0,0,0,2023,8.7
8,,Chris Olave,NO,IND,0,0,0.0,5,68,0.4,9.2,Away,NO@IND,4.0,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,2023,-5.199999999999999
8,,Nico Collins,HOU,CAR,0,0,0.0,6,73,0.3,9.1,Away,HOU@CAR,3.0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,2023,-6.1
8,,Zay Flowers,BAL,ARI,1,5,0.0,6,68,0.3,9.1,Away,BAL@ARI,1.0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,2023,-8.1
8,,Garrett Wilson,NYJ,NYG,0,0,0.0,6,73,0.3,9.1,Away,NYJ@NYG,10.0,0,0,0,0,0,0,1,6,0,0,7,100,0,0,0,0,2023,0.9000000000000004
8,,Puka Nacua,LAR,DAL,0,0,0.0,6,71,0.3,8.9,Away,LA@DAL,4.0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,2023,-4.9
8,,D.J. Moore,CHI,LAC,0,0,0.0,5,68,0.3,8.6,Away,CHI@LAC,5.0,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,2023,-3.5999999999999996
8,,George Pickens,PIT,JAC,0,0,0.0,5,68,0.3,8.6,Home,JAX@PIT,8.0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,2023,-0.5999999999999996
8,,Chris Godwin,TB,BUF,0,0,0.0,5,66,0.3,8.4,Away,TB@BUF,12.0,0,0,0,0,0,0,1,14,0,0,5,54,1,0,0,0,2023,3.5999999999999996
8,,Tyler Lockett,SEA,CLE,0,0,0.0,5,60,0.4,8.4,Home,CLE@SEA,14.0,0,0,0,0,0,0,0,0,0,0,8,81,1,0,0,0,2023,5.6
8,,Kendrick Bourne,NE,MIA,0,0,0.0,5,64,0.3,8.2,Away,NE@MIA,9.0,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0,2023,0.8000000000000007
8,,Drake London,ATL,TEN,0,0,0.0,5,63,0.3,8.1,Away,ATL@TEN,5.0,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,2023,-3.0999999999999996
8,,Amari Cooper,CLE,SEA,0,0,0.0,5,62,0.3,8.0,Away,CLE@SEA,8.0,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0,2023,0.0
8,,Courtland Sutton,DEN,KC,0,0,0.0,5,61,0.3,7.9,Home,KC@DEN,8.0,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0,2023,0.09999999999999964
8,,Tee Higgins,CIN,SF,0,0,0.0,4,60,0.3,7.8,Away,CIN@SF,6.0,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,2023,-1.7999999999999998
8,,Jakobi Meyers,LV,DET,0,0,0.0,5,60,0.3,7.8,Away,LV@DET,1.0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,2023,-6.8
8,,Josh Palmer,LAC,CHI,0,0,0.0,5,60,0.3,7.8,Home,CHI@LAC,2.0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,2023,-5.8
8,,DeAndre Hopkins,TEN,ATL,0,0,0.0,4,58,0.3,7.6,Home,ATL@TEN,30.0,0,0,0,0,0,0,0,0,0,0,4,128,3,0,0,0,2023,22.4
8,,DeVonta Smith,PHI,WAS,0,0,0.0,4,57,0.3,7.5,Away,PHI@WAS,15.0,0,0,0,0,0,0,0,0,0,0,7,99,1,0,0,0,2023,7.5
8,,Marquise Brown,ARI,BAL,0,0,0.0,5,54,0.3,7.2,Home,BAL@ARI,9.0,0,0,0,0,0,0,0,0,0,0,6,33,1,0,0,0,2023,1.7999999999999998
8,,Calvin Ridley,JAC,PIT,0,0,0.0,4,54,0.3,7.2,Away,JAX@PIT,8.0,0,0,0,0,0,0,0,0,0,0,6,83,0,0,0,0,2023,0.7999999999999998
8,,Diontae Johnson,PIT,JAC,0,0,0.0,5,58,0.2,7.0,Home,JAX@PIT,8.0,0,0,0,0,0,0,0,0,0,0,8,85,0,0,0,0,2023,1.0
8,,Jerry Jeudy,DEN,KC,0,0,0.0,4,51,0.3,6.9,Home,KC@DEN,11.0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0,2023,4.1
8,,Josh Downs,IND,NO,0,0,0.0,4,55,0.2,6.7,Home,NO@IND,7.0,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0,2023,0.2999999999999998
8,,Rashee Rice,KC,DEN,0,0,0.0,5,55,0.2,6.7,Away,KC@DEN,5.0,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,2023,-1.7000000000000002
8,,Josh Reynolds,DET,LV,0,0,0.0,3,47,0.3,6.5,Home,LV@DET,0.0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,2023,-6.5
8,,Curtis Samuel,WAS,PHI,2,7,0.0,4,44,0.2,6.3,Home,PHI@WAS,2.0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,2023,-4.3
8,,Romeo Doubs,GB,MIN,0,0,0.0,4,44,0.3,6.2,Home,MIN@GB,7.0,0,0,0,0,0,0,0,0,0,0,4,18,1,0,0,0,2023,0.7999999999999998
8,,Michael Thomas,NO,IND,0,0,0.0,4,50,0.2,6.2,Away,NO@IND,6.0,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0,2023,-0.20000000000000018
8,,Wan'Dale Robinson,NYG,NYJ,2,8,0.0,4,41,0.2,6.1,Home,NYJ@NYG,1.0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,2023,-5.1
9,,Tyreek Hill,MIA,KC,0,0,0.0,6,91,0.8,13.9,Away,MIA@KC,5.0,0,0,0,0,0,0,1,3,0,0,8,62,0,0,1,0,2023,-8.9
9,,A.J. Brown,PHI,DAL,0,0,0.0,7,96,0.5,12.6,Home,DAL@PHI,12.0,0,0,0,0,0,0,0,0,0,0,7,66,1,0,0,0,2023,-0.5999999999999996
9,,Ja'Marr Chase,CIN,BUF,0,0,0.0,7,91,0.5,12.1,Home,BUF@CIN,4.0,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,2023,-8.1
9,,CeeDee Lamb,DAL,PHI,0,0,0.0,7,87,0.5,11.7,Away,DAL@PHI,18.0,0,0,0,0,0,0,0,0,0,0,11,191,0,0,1,0,2023,6.300000000000001
9,,Stefon Diggs,BUF,CIN,0,0,0.0,6,84,0.5,11.4,Away,BUF@CIN,16.0,0,0,0,0,0,0,0,0,0,0,6,86,1,1,0,0,2023,4.6
9,,Davante Adams,LV,NYG,0,0,0.0,6,78,0.5,10.8,Home,NYG@LV,3.0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,2023,-7.800000000000001
9,,Keenan Allen,LAC,NYJ,0,0,0.0,7,82,0.4,10.6,Away,LAC@NYJ,7.0,0,0,0,0,0,0,0,0,0,0,8,77,0,0,0,0,2023,-3.5999999999999996
9,,Adam Thielen,CAR,IND,0,0,0.0,7,77,0.4,10.1,Home,IND@CAR,2.0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,2023,-8.1
9,,Mike Evans,TB,HOU,0,0,0.0,5,70,0.5,10.0,Away,TB@HOU,8.0,0,0,0,0,0,0,0,0,0,0,4,87,0,0,0,0,2023,-2.0
9,,Garrett Wilson,NYJ,LAC,0,0,0.0,6,81,0.3,9.9,Home,LAC@NYJ,7.0,0,0,0,0,0,0,0,0,0,0,7,80,0,0,1,0,2023,-2.9000000000000004
9,,Cooper Kupp,LAR,GB,0,0,0.0,5,74,0.4,9.8,Away,LA@GB,4.0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,2023,-5.800000000000001
9,,Jaylen Waddle,MIA,KC,0,0,0.0,5,74,0.4,9.8,Away,MIA@KC,5.0,0,0,0,0,0,0,1,12,0,0,3,42,0,0,0,0,2023,-4.800000000000001
9,,Chris Olave,NO,CHI,0,0,0.0,5,73,0.4,9.7,Home,CHI@NO,10.0,0,0,0,0,0,0,0,0,0,0,6,46,1,0,0,0,2023,0.3000000000000007
9,,Amari Cooper,CLE,ARI,0,0,0.0,6,73,0.3,9.1,Home,ARI@CLE,19.0,0,0,0,0,0,0,0,0,0,0,5,139,1,0,0,0,2023,9.9
9,,Terry McLaurin,WAS,NE,0,0,0.0,5,67,0.4,9.1,Away,WAS@NE,7.0,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0,2023,-2.0999999999999996
9,,Zay Flowers,BAL,SEA,1,5,0.0,6,65,0.3,8.8,Home,SEA@BAL,1.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2023,-7.800000000000001
9,,Nico Collins,HOU,TB,0,0,0.0,5,68,0.3,8.6,Home,TB@HOU,11.0,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0,2023,2.4000000000000004
9,,Diontae Johnson,PIT,TEN,0,0,0.0,5,68,0.3,8.6,Home,TEN@PIT,15.0,0,0,0,0,0,0,0,0,0,0,7,90,1,0,0,0,2023,6.4
9,,DeAndre Hopkins,TEN,PIT,0,0,0.0,5,66,0.3,8.4,Away,TEN@PIT,6.0,0,0,0,0,0,0,1,5,0,0,4,60,0,0,0,0,2023,-2.4000000000000004
9,,D.J. Moore,CHI,NO,0,0,0.0,5,66,0.3,8.4,Away,CHI@NO,3.0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,1,0,2023,-5.4
9,,Christian Watson,GB,LAR,1,6,0.0,5,60,0.3,8.4,Home,LA@GB,3.0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,2023,-5.4
9,,Puka Nacua,LAR,GB,0,0,0.0,5,65,0.3,8.3,Away,LA@GB,3.0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,2023,-5.300000000000001
9,,Jordan Addison,MIN,ATL,0,0,0.0,5,64,0.3,8.2,Away,MIN@ATL,5.0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,2023,-3.1999999999999993
9,,Chris Godwin,TB,HOU,0,0,0.0,5,64,0.3,8.2,Away,TB@HOU,1.0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,2023,-7.199999999999999
9,,Tyler Lockett,SEA,BAL,0,0,0.0,5,58,0.4,8.2,Away,SEA@BAL,3.0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,2023,-5.199999999999999
9,,Tee Higgins,CIN,BUF,0,0,0.0,5,62,0.3,8.0,Home,BUF@CIN,11.0,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0,2023,3.0
9,,George Pickens,PIT,TEN,0,0,0.0,4,62,0.3,8.0,Home,TEN@PIT,0.0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,2023,-8.0
9,,DeVonta Smith,PHI,DAL,0,0,0.0,5,62,0.3,8.0,Home,DAL@PHI,11.0,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0,2023,3.0
9,,Rashee Rice,KC,MIA,0,0,0.0,5,63,0.2,7.5,Home,MIA@KC,7.0,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,2023,-0.5
9,,Demario Douglas,NE,WAS,0,0,0.0,5,55,0.3,7.3,Home,WAS@NE,5.0,0,0,0,0,0,0,1,0,0,0,5,55,0,0,0,0,2023,-2.3
9,,Marquise Brown,ARI,CLE,0,0,0.0,5,53,0.3,7.1,Away,ARI@CLE,2.0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,2023,-5.1
9,,Jakobi Meyers,LV,NYG,0,0,0.0,5,52,0.3,7.0,Home,NYG@LV,10.0,0,0,0,0,0,0,1,17,1,0,2,38,0,0,0,0,2023,3.0
9,,Josh Downs,IND,CAR,0,0,0.0,4,57,0.2,6.9,Away,IND@CAR,1.0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2023,-5.9
9,,Elijah Moore,CLE,ARI,0,0,0.0,4,54,0.2,6.6,Home,ARI@CLE,1.0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,2023,-5.6
9,,Quentin Johnston,LAC,NYJ,0,0,0.0,4,52,0.2,6.4,Away,LAC@NYJ,1.0,0,0,0,0,0,0,1,2,0,0,2,14,0,0,0,0,2023,-5.4
9,,Wan'Dale Robinson,NYG,LV,2,8,0.0,4,44,0.2,6.4,Away,NYG@LV,9.0,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0,2023,2.5999999999999996
9,,Jahan Dotson,WAS,NE,0,0,0.0,4,50,0.2,6.2,Away,WAS@NE,12.0,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0,2023,5.8
9,,Rashid Shaheed,NO,CHI,2,7,0.0,3,40,0.2,5.9,Home,CHI@NO,2.0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,2023,-3.9000000000000004
9,,Romeo Doubs,GB,LAR,0,0,0.0,3,40,0.3,5.8,Home,LA@GB,3.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,2023,-2.8
9,,Tyler Boyd,CIN,BUF,0,0,0.0,4,44,0.2,5.6,Home,BUF@CIN,5.0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,2023,-0.5999999999999996
9,,Rondale Moore,ARI,CLE,2,11,0.0,3,32,0.2,5.5,Away,ARI@CLE,0.0,0,0,0,0,0,0,4,3,0,0,1,5,0,0,0,0,2023,-5.5
9,,Darius Slayton,NYG,LV,0,0,0.0,3,42,0.2,5.4,Away,NYG@LV,5.0,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0,2023,-0.40000000000000036
9,,Brandin Cooks,DAL,PHI,0,0,0.0,3,40,0.2,5.2,Away,DAL@PHI,0.0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2023,-5.2
9,,JuJu Smith-Schuster,NE,WAS,0,0,0.0,3,39,0.2,5.1,Home,WAS@NE,5.0,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0,2023,-0.09999999999999964
9,,Van Jefferson,ATL,MIN,0,0,0.0,3,38,0.2,5.0,Home,MIN@ATL,1.0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2023,-4.0
10,,CeeDee Lamb,DAL,NYG,0,0,0.0,7,93,0.5,12.3,Home,NYG@DAL,28.0,0,0,0,0,0,0,1,14,1,0,11,151,1,0,0,0,2023,15.7
10,,Ja'Marr Chase,CIN,HOU,0,0,0.0,7,89,0.5,11.9,Home,HOU@CIN,18.0,0,0,0,0,0,0,0,0,0,0,5,124,1,0,0,0,2023,6.1
10,,Stefon Diggs,BUF,DEN,0,0,0.0,6,83,0.5,11.3,Home,DEN@BUF,3.0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,2023,-8.3
10,,Amon-Ra St. Brown,DET,LAC,0,0,0.0,7,83,0.4,10.7,Away,DET@LAC,21.0,0,0,0,0,0,0,2,9,0,0,8,156,1,0,0,0,2023,10.3
10,,Deebo Samuel,SF,JAC,4,18,0.1,5,63,0.3,10.5,Away,SF@JAX,11.0,0,0,0,0,0,0,3,29,1,0,4,30,0,0,0,0,2023,0.5
10,,Keenan Allen,LAC,DET,0,0,0.0,7,80,0.4,10.4,Home,DET@LAC,29.0,0,0,0,0,0,0,0,0,0,0,11,175,2,0,0,0,2023,18.6
10,,Mike Evans,TB,TEN,0,0,0.0,6,74,0.5,10.4,Home,TEN@TB,20.0,0,0,0,0,0,0,0,0,0,0,6,143,1,0,0,0,2023,9.6
10,,Davante Adams,LV,NYJ,0,0,0.0,5,73,0.5,10.3,Home,NYJ@LV,8.0,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0,2023,-2.3000000000000007
10,,Adam Thielen,CAR,CHI,0,0,0.0,7,75,0.4,9.9,Away,CAR@CHI,4.0,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,2023,-5.9
10,,Garrett Wilson,NYJ,LV,0,0,0.0,6,80,0.3,9.8,Away,NYJ@LV,9.0,1,0,0,0,0,0,0,0,0,0,9,93,0,0,0,0,2023,-0.8000000000000007
10,,Brandon Aiyuk,SF,JAC,0,0,0.0,5,72,0.4,9.6,Away,SF@JAX,11.0,0,0,0,0,0,0,0,0,0,0,3,55,1,0,0,0,2023,1.4000000000000004
10,,Chris Olave,NO,MIN,0,0,0.0,5,70,0.4,9.4,Away,NO@MIN,15.0,0,0,0,0,0,0,0,0,0,0,6,94,1,0,0,0,2023,5.6
10,,DeAndre Hopkins,TEN,TB,0,0,0.0,6,73,0.3,9.1,Away,TEN@TB,2.0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,2023,-7.1
10,,Diontae Johnson,PIT,GB,0,0,0.0,6,73,0.3,9.1,Home,GB@PIT,1.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2023,-8.1
10,,Amari Cooper,CLE,BAL,0,0,0.0,6,70,0.3,8.8,Away,CLE@BAL,9.0,0,0,0,0,0,0,0,0,0,0,6,98,0,0,0,0,2023,0.1999999999999993
10,,Terry McLaurin,WAS,SEA,0,0,0.0,4,63,0.4,8.7,Away,WAS@SEA,3.0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,2023,-5.699999999999999
10,,D.J. Moore,CHI,CAR,0,0,0.0,5,68,0.3,8.6,Home,CAR@CHI,5.0,0,0,0,0,0,0,1,1,0,0,5,58,0,0,0,0,2023,-3.5999999999999996
10,,Christian Kirk,JAC,SF,0,0,0.0,6,67,0.3,8.5,Home,SF@JAX,9.0,1,0,0,0,0,0,0,0,0,0,6,104,0,0,1,0,2023,0.5
10,,Marquise Brown,ARI,ATL,0,0,0.0,6,65,0.3,8.3,Home,ATL@ARI,2.0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,2023,-6.300000000000001
10,,Chris Godwin,TB,TEN,0,0,0.0,5,63,0.3,8.1,Home,TEN@TB,5.0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0,2023,-3.0999999999999996
10,,Drake London,ATL,ARI,0,0,0.0,5,63,0.3,8.1,Away,ATL@ARI,3.0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,2023,-5.1
10,,Tyler Lockett,SEA,WAS,0,0,0.0,4,55,0.4,7.9,Home,WAS@SEA,15.0,0,0,0,0,0,0,0,0,0,0,8,92,1,0,0,0,2023,7.1
10,,Jordan Addison,MIN,NO,0,0,0.0,5,60,0.3,7.8,Home,NO@MIN,6.0,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0,2023,-1.7999999999999998
10,,George Pickens,PIT,GB,0,0,0.0,4,60,0.3,7.8,Home,GB@PIT,4.0,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,2023,-3.8
10,,Zay Flowers,BAL,CLE,1,5,0.0,5,56,0.2,7.3,Home,CLE@BAL,7.0,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0,2023,-0.2999999999999998
10,,Calvin Ridley,JAC,SF,0,0,0.0,4,53,0.3,7.1,Home,SF@JAX,2.0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,2023,-5.1
10,,Courtland Sutton,DEN,BUF,0,0,0.0,5,58,0.2,7.0,Away,DEN@BUF,10.0,0,0,0,0,0,0,0,0,0,0,8,53,1,0,1,0,2023,3.0
10,,Christian Watson,GB,PIT,1,6,0.0,4,50,0.2,6.8,Away,GB@PIT,2.0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,2023,-4.8
10,,Jakobi Meyers,LV,NYJ,0,0,0.0,4,48,0.3,6.6,Home,NYJ@LV,2.0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,2023,-4.6
10,,Demario Douglas,NE,IND,0,0,0.0,4,53,0.2,6.5,Home,IND@NE,8.0,0,0,0,0,0,0,0,0,0,0,6,84,0,0,0,0,2023,1.5
10,,Noah Brown,HOU,CIN,0,0,0.0,4,49,0.2,6.1,Away,HOU@CIN,17.0,0,0,0,0,0,0,0,0,0,0,7,172,0,0,0,0,2023,10.9
10,,Tyler Boyd,CIN,HOU,0,0,0.0,5,48,0.2,6.0,Home,HOU@CIN,11.0,0,0,0,0,0,0,0,0,0,0,8,117,0,0,0,0,2023,5.0
10,,Wan'Dale Robinson,NYG,DAL,2,8,0.0,4,40,0.2,6.0,Away,NYG@DAL,0.0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,2023,-6.0
10,,Romeo Doubs,GB,PIT,0,0,0.0,3,41,0.3,5.9,Away,GB@PIT,9.0,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0,2023,3.0999999999999996
10,,Quentin Johnston,LAC,DET,0,0,0.0,3,46,0.2,5.8,Home,DET@LAC,9.0,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0,2023,3.2
10,,Michael Thomas,NO,MIN,0,0,0.0,4,46,0.2,5.8,Away,NO@MIN,0.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2023,-5.8
10,,JuJu Smith-Schuster,NE,IND,0,0,0.0,4,45,0.2,5.7,Home,IND@NE,0.0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2023,-5.7
10,,Jerry Jeudy,DEN,BUF,0,0,0.0,3,44,0.2,5.6,Away,DEN@BUF,3.0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,2023,-2.5999999999999996
10,,Elijah Moore,CLE,BAL,0,0,0.0,4,44,0.2,5.6,Away,CLE@BAL,10.0,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0,2023,4.4
10,,Rashid Shaheed,NO,MIN,2,7,0.0,2,37,0.2,5.6,Away,NO@MIN,2.0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,2023,-3.5999999999999996
10,,Jaxon Smith-Njigba,SEA,WAS,0,0,0.0,3,42,0.2,5.4,Home,WAS@SEA,5.0,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0,2023,-0.40000000000000036
10,,Michael Wilson,ARI,ATL,0,0,0.0,3,41,0.2,5.3,Home,ATL@ARI,3.0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,2023,-2.3
10,,Trenton Irwin,CIN,HOU,0,0,0.0,3,40,0.2,5.2,Home,HOU@CIN,11.0,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0,2023,5.8
10,,Brandon Powell,MIN,NO,0,0,0.0,3,40,0.2,5.2,Home,NO@MIN,3.0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,2023,-2.2
10,,Curtis Samuel,WAS,SEA,1,5,0.0,3,33,0.2,5.0,Away,WAS@SEA,0.0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2023,-5.0
11,,Tyreek Hill,MIA,LV,0,0,0.0,6,95,0.7,13.7,Home,LV@MIA,20.0,0,0,0,0,0,0,0,0,0,0,10,146,1,0,0,0,2023,6.300000000000001
11,,CeeDee Lamb,DAL,CAR,0,0,0.0,7,96,0.5,12.6,Away,DAL@CAR,9.0,0,0,0,0,0,0,1,7,0,0,6,38,1,0,0,0,2023,-3.5999999999999996
11,,A.J. Brown,PHI,KC,0,0,0.0,6,95,0.5,12.5,Away,PHI@KC,0.0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2023,-12.5
11,,Ja'Marr Chase,CIN,BAL,0,0,0.0,7,88,0.5,11.8,Away,CIN@BAL,7.0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,2023,-4.800000000000001
11,,Keenan Allen,LAC,GB,0,0,0.0,7,84,0.5,11.4,Away,LAC@GB,17.0,0,0,0,0,0,0,0,0,0,0,10,116,1,0,0,0,2023,5.6
11,,Amon-Ra St. Brown,DET,CHI,0,0,0.0,7,87,0.4,11.1,Home,CHI@DET,13.0,0,0,0,0,0,0,0,0,0,0,8,77,1,0,0,0,2023,1.9000000000000004
11,,Deebo Samuel,SF,TB,4,17,0.1,5,66,0.3,10.7,Home,TB@SF,6.0,0,0,0,0,0,0,1,-1,0,0,3,63,0,0,0,0,2023,-4.699999999999999
11,,Mike Evans,TB,SF,0,0,0.0,6,73,0.5,10.3,Away,TB@SF,10.0,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0,2023,-0.3000000000000007
11,,Stefon Diggs,BUF,NYJ,0,0,0.0,6,77,0.4,10.1,Home,NYJ@BUF,2.0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,2023,-8.1
11,,Davante Adams,LV,MIA,0,0,0.0,6,75,0.4,9.9,Away,LV@MIA,14.0,0,0,0,0,0,0,0,0,0,0,7,82,1,0,0,0,2023,4.1
11,,Garrett Wilson,NYJ,BUF,0,0,0.0,6,79,0.3,9.7,Away,NYJ@BUF,-1.0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,2023,-10.7
11,,Brandon Aiyuk,SF,TB,0,0,0.0,5,70,0.4,9.4,Home,TB@SF,21.0,0,0,0,0,0,0,0,0,0,0,5,156,1,0,0,0,2023,11.6
11,,Jaylen Waddle,MIA,LV,0,0,0.0,5,75,0.3,9.3,Home,LV@MIA,5.0,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,2023,-4.300000000000001
11,,Christian Kirk,JAC,TEN,0,0,0.0,7,73,0.3,9.1,Home,TEN@JAX,4.0,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,2023,-5.1
11,,Cooper Kupp,LAR,SEA,0,0,0.0,5,73,0.3,9.1,Home,SEA@LA,1.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2023,-8.1
11,,Tyler Lockett,SEA,LAR,0,0,0.0,5,66,0.4,9.0,Away,SEA@LA,5.0,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0,2023,-4.0
11,,Nico Collins,HOU,ARI,0,0,0.0,6,70,0.3,8.8,Home,ARI@HOU,6.0,0,0,0,0,0,0,0,0,0,0,7,65,0,0,0,0,2023,-2.8000000000000007
