Week,Player,Game,Pts*,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
1,Jamal Agnew,JAX@IND,0.00,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
1,Parris Campbell,DAL@NYG,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1,DeAndre Carter,LV@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
1,Derius Davis,MIA@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
1,Deonte Harty,BUF@NYJ,0.00,0,0,0,0,0,0,1,4,0,0,3,9,0,0,0,0
1,Xavier Hutchinson,HOU@BAL,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,Richie James,DET@KC,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,Rakim Jarrett,TB@MIN,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Quentin Johnston,MIA@LAC,0.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
1,Christian Kirk,JAX@IND,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1,Marvin Mims,LV@DEN,0.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
1,Ty Montgomery,PHI@NE,0.00,0,0,0,0,0,0,1,7,0,0,2,9,0,0,0,0
1,Skyy Moore,DET@KC,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
1,Josh Palmer,MIA@LAC,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
1,Alec Pierce,JAX@IND,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
1,Justyn Ross,DET@KC,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
1,Kadarius Toney,DET@KC,0.00,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0
1,Marvin Jones,DET@KC,-1.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0
2,Keenan Allen,LAC@TEN,23.00,0,0,0,0,0,0,0,0,0,0,8,111,2,0,0,0
2,Mike Evans,CHI@TB,23.00,0,0,0,0,0,0,0,0,0,0,6,171,1,0,0,0
2,Nico Collins,IND@HOU,20.00,0,0,0,0,0,0,0,0,0,0,7,146,1,0,0,0
2,Tee Higgins,BAL@CIN,20.00,0,0,0,0,0,0,0,0,0,0,8,89,2,0,0,0
2,DeVonta Smith,MIN@PHI,19.00,0,0,0,0,0,0,0,0,0,0,4,131,1,0,0,0
2,Brandon Johnson,WAS@DEN,18.00,0,0,0,0,0,0,0,0,0,0,2,66,2,0,0,0
2,Marvin Mims,WAS@DEN,18.00,0,0,0,0,0,0,2,10,0,0,2,113,1,0,0,0
2,George Pickens,CLE@PIT,18.00,0,0,0,0,0,0,0,0,0,0,4,127,1,0,0,0
2,Josh Reynolds,SEA@DET,18.00,0,0,0,0,0,0,0,0,0,0,5,66,2,0,0,0
2,Tyler Lockett,SEA@DET,17.00,0,0,0,0,0,0,0,0,0,0,8,59,2,0,0,0
2,Gabriel Davis,LV@BUF,15.00,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
2,Jayden Reed,GB@ATL,15.00,0,0,0,0,0,0,0,0,0,0,4,37,2,0,0,0
2,Deebo Samuel,SF@LA,15.00,0,0,0,0,0,0,5,38,1,0,6,63,0,0,0,0
2,Davante Adams,LV@BUF,14.00,0,0,0,0,0,0,0,0,0,0,6,84,1,0,0,0
2,Justin Jefferson,MIN@PHI,14.00,0,0,0,0,0,0,0,0,0,0,11,159,0,0,1,0
2,CeeDee Lamb,NYJ@DAL,14.00,0,0,0,0,0,0,0,0,0,0,11,143,0,0,0,0
2,Puka Nacua,SF@LA,14.00,0,0,0,0,0,0,2,4,0,0,15,147,0,0,0,0
2,Garrett Wilson,NYJ@DAL,14.00,0,0,0,0,0,0,0,0,0,0,2,83,1,0,0,0
2,Jordan Addison,MIN@PHI,13.00,0,0,0,0,0,0,0,0,0,0,3,72,1,0,0,0
2,Nathaniel Dell,IND@HOU,13.00,0,0,0,0,0,0,0,0,0,0,7,72,1,0,0,0
2,Skyy Moore,KC@JAX,13.00,0,0,0,0,0,0,0,0,0,0,3,70,1,0,0,0
2,Adam Thielen,NO@CAR,13.00,0,0,0,0,0,0,0,0,0,0,7,54,1,1,0,0
2,Nelson Agholor,BAL@CIN,12.00,0,0,0,0,0,0,0,0,0,0,5,63,1,0,0,0
2,Drake London,GB@ATL,12.00,0,0,0,0,0,0,0,0,0,0,6,67,1,0,0,0
2,Marquise Brown,NYG@ARI,11.00,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0
2,Christian Kirk,KC@JAX,11.00,1,1,-1,0,0,0,0,0,0,0,11,110,0,0,0,0
2,Terry McLaurin,WAS@DEN,11.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
2,Kalif Raymond,SEA@DET,11.00,0,0,0,0,0,0,1,11,0,0,2,46,1,0,0,0
2,Tyreek Hill,MIA@NE,10.00,0,0,0,0,0,0,0,0,0,0,5,40,1,0,0,0
2,Isaiah Hodgins,NYG@ARI,10.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
2,D.J. Moore,CHI@TB,10.00,0,0,0,0,0,0,0,0,0,0,6,104,0,0,0,0
2,Dontayvion Wicks,GB@ATL,10.00,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0
2,Chase Claypool,CHI@TB,9.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
2,Amari Cooper,CLE@PIT,9.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
2,K.J. Osborn,MIN@PHI,9.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
2,Amon-Ra St. Brown,SEA@DET,9.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,1,0
2,Jalin Hyatt,NYG@ARI,8.00,0,0,0,0,0,0,0,0,0,0,2,89,0,0,0,0
2,Chris Olave,NO@CAR,8.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
2,Jaylen Waddle,MIA@NE,8.00,0,0,0,0,0,0,1,-2,0,0,4,86,0,0,0,0
2,Nick Westbrook,LAC@TEN,8.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
2,Mike Williams,LAC@TEN,8.00,0,0,0,0,0,0,1,3,0,0,8,83,0,0,0,0
2,Chatarius Atwell,SF@LA,7.00,0,0,0,0,0,0,1,5,0,0,7,77,0,0,0,0
2,Treylon Burks,LAC@TEN,7.00,0,0,0,0,0,0,0,0,0,0,3,76,0,0,0,0
2,D.K. Metcalf,SEA@DET,7.00,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
2,Khalil Shakir,LV@BUF,7.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
2,Robert Woods,IND@HOU,7.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
2,Stefon Diggs,LV@BUF,6.00,0,0,0,0,0,0,0,0,0,0,7,66,0,0,0,0
2,Zay Flowers,BAL@CIN,6.00,0,0,0,0,0,0,1,6,0,0,4,62,0,0,0,0
2,Mack Hollins,GB@ATL,6.00,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0
2,Rashid Shaheed,NO@CAR,6.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0
2,Darius Slayton,NYG@ARI,6.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0
2,Courtland Sutton,WAS@DEN,6.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
2,Tyler Boyd,BAL@CIN,5.00,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
2,Chris Godwin,CHI@TB,5.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
2,Jauan Jennings,SF@LA,5.00,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
2,DeVante Parker,MIA@NE,5.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
2,Michael Pittman,IND@HOU,5.00,0,0,0,0,0,0,0,0,0,0,8,56,0,0,0,0
2,Michael Thomas,NO@CAR,5.00,0,0,0,0,0,0,0,0,0,0,7,55,0,0,0,0
2,Justin Watson,KC@JAX,5.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,1,0
2,Michael Wilson,NYG@ARI,5.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
2,Brandon Aiyuk,SF@LA,4.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
2,DeAndre Hopkins,LAC@TEN,4.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
2,Chris Moore,LAC@TEN,4.00,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0
2,Ja'Marr Chase,BAL@CIN,3.00,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0
2,River Cracraft,MIA@NE,3.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
2,Romeo Doubs,GB@ATL,3.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
2,Josh Downs,IND@HOU,3.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0
2,Elijah Moore,CLE@PIT,3.00,0,0,0,0,0,0,1,5,0,0,3,36,0,0,0,0
2,Calvin Ridley,KC@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
2,Jaxon Smith-Njigba,SEA@DET,3.00,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0
2,Kadarius Toney,KC@JAX,3.00,0,0,0,0,0,0,1,3,0,0,5,35,0,0,0,0
2,Tre Tucker,LV@BUF,3.00,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
2,Odell Beckham Jr.,BAL@CIN,2.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
2,David Bell,CLE@PIT,2.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
2,Braxton Berrios,MIA@NE,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
2,Kendrick Bourne,MIA@NE,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
2,A.J. Brown,MIN@PHI,2.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
2,Dyami Brown,WAS@DEN,2.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
2,Parris Campbell,NYG@ARI,2.00,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0
2,Jahan Dotson,WAS@DEN,2.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
2,Jerry Jeudy,WAS@DEN,2.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
2,Allen Lazard,NYJ@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
2,Jonathan Mingo,NO@CAR,2.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
2,Trey Palmer,CHI@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
2,Alec Pierce,IND@HOU,2.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
2,Hunter Renfrow,LV@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
2,Rashee Rice,KC@JAX,2.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
2,Curtis Samuel,WAS@DEN,2.00,0,0,0,0,0,0,1,13,0,0,3,19,0,0,0,0
2,Ben Skowronek,SF@LA,2.00,0,0,0,0,0,0,1,11,0,0,1,10,0,0,0,0
2,JuJu Smith-Schuster,MIA@NE,2.00,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
2,Calvin Austin,CLE@PIT,1.00,0,0,0,0,0,0,1,-2,0,0,1,10,0,0,0,0
2,Rashod Bateman,BAL@CIN,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
2,D.J. Chark,NO@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
2,Derius Davis,LAC@TEN,1.00,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
2,Devin Duvernay,BAL@CIN,1.00,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
2,John Metchie,IND@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
2,Rondale Moore,NYG@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
2,Josh Palmer,LAC@TEN,1.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
2,Allen Robinson,CLE@PIT,1.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
2,Deven Thompkins,CHI@TB,1.00,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
2,Jalen Tolbert,NYJ@DAL,1.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
2,Marquez Valdes-Scantling,KC@JAX,1.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
2,Jamal Agnew,KC@JAX,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
2,Jake Bobo,SEA@DET,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2,Miles Boykin,CLE@PIT,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
2,Demario Douglas,MIA@NE,0.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,1,0
2,Erik Ezukanma,MIA@NE,0.00,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
2,Michael Gallup,NYJ@DAL,0.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2,Antoine Green,SEA@DET,0.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2,Mecole Hardman,NYJ@DAL,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,Deonte Harty,LV@BUF,0.00,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
2,Lil'Jordan Humphrey,WAS@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Rakim Jarrett,CHI@TB,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2,Van Jefferson,SF@LA,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2,Quentin Johnston,LAC@TEN,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2,Velus Jones,CHI@TB,0.00,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
2,Isaiah McKenzie,IND@HOU,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2,Zach Pascal,NYG@ARI,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2,Donovan Peoples-Jones,CLE@PIT,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
2,Byron Pringle,WAS@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Laviska Shenault,NO@CAR,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
2,Sterling Shepard,NYG@ARI,0.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2,Samori Toure,GB@ATL,0.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
2,KaVontae Turpin,NYJ@DAL,0.00,0,0,0,0,0,0,2,6,0,0,1,9,0,0,0,0
2,Richie James,KC@JAX,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Gunner Olszewski,CLE@PIT,-1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,Brandon Powell,MIN@PHI,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Davante Adams,PIT@LV,29.00,0,0,0,0,0,0,0,0,0,0,13,172,2,0,0,0
3,Keenan Allen,LAC@MIN,28.00,1,1,49,1,0,0,0,0,0,0,18,215,0,0,0,0
3,Tyreek Hill,DEN@MIA,21.00,0,0,0,0,0,0,0,0,0,0,9,157,1,0,0,0
3,Nathaniel Dell,HOU@JAX,20.00,0,0,0,0,0,0,0,0,0,0,5,145,1,0,0,0
3,Justin Jefferson,LAC@MIN,20.00,0,0,0,0,0,0,0,0,0,0,7,149,1,0,0,0
3,Adam Thielen,CAR@SEA,20.00,0,0,0,0,0,0,0,0,0,0,11,145,1,0,0,0
3,Deebo Samuel,NYG@SF,18.00,0,0,0,0,0,0,1,2,0,0,6,129,1,0,0,0
3,Mike Williams,LAC@MIN,18.00,0,0,0,0,0,0,0,0,0,0,7,121,1,0,0,0
3,Amari Cooper,TEN@CLE,17.00,0,0,0,0,0,0,0,0,0,0,7,116,1,0,0,0
3,D.J. Chark,CAR@SEA,14.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
3,Ja'Marr Chase,LA@CIN,14.00,0,0,0,0,0,0,0,0,0,0,12,141,0,0,0,0
3,Chatarius Atwell,LA@CIN,13.00,0,0,0,0,0,0,1,22,0,0,4,50,1,0,0,0
3,Calvin Austin,PIT@LV,13.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
3,A.J. Brown,PHI@TB,13.00,0,0,0,0,0,0,0,0,0,0,9,131,0,0,0,0
3,Romeo Doubs,NO@GB,13.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
3,Courtland Sutton,DEN@MIA,13.00,0,0,0,0,0,0,0,0,0,0,8,91,1,0,2,0
3,Marquise Brown,DAL@ARI,12.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
3,Robbie Chosen,DEN@MIA,12.00,0,0,0,0,0,0,0,0,0,0,1,68,1,0,0,0
