Week,Chg,Player,Team,Opp,Att_Predicted,Yard,TD_Predicted,Rec_Predicted,Yard.1,TD.1_Predicted,FPts,Game,Pts*,Att_Actual,Cmp,Yds,TD_Actual,Int,2Pt,Att.1,Yds.1,TD.1_Actual,2Pt.1,Rec_Actual,Yds.2,TD.2,2Pt.2,FL,TD.3,Net_score
11,,Quentin Johnston,LAC,CIN,0,0,0.0,4,56,0.3,7.4,CIN@LAC,10.0,0,0,0,0,0,0,0,0,0,0,2,48,1,0,0,0,2.5999999999999996
11,,Amari Cooper,BUF,KC,0,0,0.0,4,50,0.3,6.8,KC@BUF,5.0,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,-1.7999999999999998
11,,D.J. Moore,CHI,GB,0,0,0.0,4,50,0.3,6.8,GB@CHI,6.0,0,0,0,0,0,0,1,5,0,0,7,62,0,0,0,0,-0.7999999999999998
11,,Jordan Addison,MIN,@TEN,0,0,0.0,4,49,0.3,6.7,MIN@TEN,12.0,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0,5.3
11,,Romeo Doubs,GB,@CHI,0,0,0.0,5,55,0.2,6.7,GB@CHI,1.0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,-5.7
11,,Elijah Moore,CLE,@NO,0,0,0.0,5,55,0.2,6.7,CLE@NO,12.0,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0,5.3
11,,Christian Watson,GB,@CHI,0,0,0.0,4,54,0.2,6.6,GB@CHI,15.0,0,0,0,0,0,0,0,0,0,0,4,150,0,0,0,0,8.4
11,,Jaylen Waddle,MIA,LV,0,0,0.0,4,50,0.2,6.2,LV@MIA,3.0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,-3.2
11,,Demario Douglas,NE,LAR,0,0,0.0,5,49,0.2,6.1,LA@NE,5.0,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0,-1.0999999999999996
11,,Demarcus Robinson,LAR,@NE,0,0,0.0,3,42,0.3,6.0,LA@NE,1.0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,-5.0
11,,Rashod Bateman,BAL,@PIT,0,0,0.0,4,45,0.2,5.7,BAL@PIT,3.0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,-2.7
11,,Alec Pierce,IND,@NYJ,0,0,0.0,3,45,0.2,5.7,IND@NYJ,7.0,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0,1.2999999999999998
11,,Adonai Mitchell,IND,@NYJ,0,0,0.0,3,43,0.2,5.5,IND@NYJ,3.0,0,0,0,0,0,0,1,2,0,0,1,33,0,0,0,0,-2.5
12,,Justin Jefferson,MIN,@CHI,0,0,0.0,6,90,0.7,13.2,MIN@CHI,2.0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,-11.2
12,,Amon-Ra St. Brown,DET,@IND,0,0,0.0,7,85,0.7,12.7,DET@IND,6.0,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0,-6.699999999999999
12,,A.J. Brown,PHI,@LAR,0,0,0.0,6,85,0.6,12.1,PHI@LA,16.0,0,0,0,0,0,0,0,0,0,0,6,109,1,0,0,0,3.9000000000000004
12,,Puka Nacua,LAR,PHI,0,0,0.0,6,82,0.5,11.2,PHI@LA,11.0,0,0,0,0,0,0,0,0,0,0,9,117,0,0,0,0,-0.1999999999999993
12,,Cooper Kupp,LAR,PHI,0,0,0.0,6,80,0.5,11.0,PHI@LA,12.0,0,0,0,0,0,0,0,0,0,0,8,60,1,0,0,0,1.0
12,,Zay Flowers,BAL,@LAC,1,6,0.0,7,76,0.4,10.6,BAL@LAC,6.0,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0,-4.6
12,,Nico Collins,HOU,TEN,0,0,0.0,5,75,0.5,10.5,TEN@HOU,15.0,0,0,0,0,0,0,0,0,0,0,5,92,1,0,0,0,4.5
12,,Mike Evans,TB,@NYG,0,0,0.0,5,73,0.5,10.3,TB@NYG,6.0,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0,-4.300000000000001
12,,Tyreek Hill,MIA,NE,0,0,0.0,5,70,0.5,10.0,NE@MIA,4.0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,-6.0
12,,Malik Nabers,NYG,TB,0,0,0.0,5,68,0.5,9.8,TB@NYG,6.0,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0,-3.8000000000000007
12,,CeeDee Lamb,DAL,@WAS,0,0,0.0,6,73,0.4,9.7,DAL@WAS,6.0,0,0,0,0,0,0,1,1,0,0,10,67,0,0,0,0,-3.6999999999999993
12,,Ladd McConkey,LAC,BAL,0,0,0.0,6,72,0.4,9.6,BAL@LAC,8.0,0,0,0,0,0,0,0,0,0,0,6,83,0,0,0,0,-1.5999999999999996
12,,Terry McLaurin,WAS,DAL,0,0,0.0,5,70,0.4,9.4,DAL@WAS,16.0,0,0,0,0,0,0,0,0,0,0,5,102,1,0,0,0,6.6
12,,George Pickens,PIT,@CLE,0,0,0.0,5,70,0.4,9.4,PIT@CLE,4.0,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,-5.4
12,,Courtland Sutton,DEN,@LV,0,0,0.0,5,70,0.4,9.4,DEN@LV,21.0,0,0,0,0,0,0,0,0,0,0,8,97,2,0,0,0,11.6
12,,Deebo Samuel,SF,@GB,3,15,0.1,4,53,0.3,9.2,SF@GB,2.0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,-7.199999999999999
12,,Jaxon Smith-Njigba,SEA,ARI,0,0,0.0,6,68,0.4,9.2,ARI@SEA,13.0,0,0,0,0,0,0,0,0,0,0,6,77,1,0,0,0,3.8000000000000007
12,,Cedric Tillman,CLE,PIT,0,0,0.0,5,64,0.4,8.8,PIT@CLE,1.0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,1,0,-7.800000000000001
12,,Jameson Williams,DET,@IND,1,8,0.0,4,55,0.4,8.7,DET@IND,6.0,0,0,0,0,0,0,1,4,0,0,5,64,0,0,0,0,-2.6999999999999993
12,,Calvin Ridley,TEN,@HOU,0,0,0.0,5,66,0.3,8.4,TEN@HOU,9.0,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0,0.5999999999999996
12,,DeAndre Hopkins,KC,@CAR,0,0,0.0,5,64,0.3,8.2,KC@CAR,9.0,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0,0.8000000000000007
12,,Jayden Reed,GB,SF,0,0,0.0,5,64,0.3,8.2,SF@GB,2.0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,-6.199999999999999
12,,Josh Downs,IND,DET,0,0,0.0,6,63,0.3,8.1,DET@IND,2.0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,-6.1
12,,Xavier Worthy,KC,@CAR,2,10,0.1,3,46,0.3,8.0,KC@CAR,4.0,0,0,0,0,0,0,1,5,0,0,4,46,0,0,0,0,-4.0
12,,Jauan Jennings,SF,@GB,0,0,0.0,4,60,0.3,7.8,SF@GB,4.0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,-3.8
12,,Jakobi Meyers,LV,DEN,0,0,0.0,5,60,0.3,7.8,DEN@LV,12.0,0,0,0,0,0,0,0,0,0,0,10,121,0,0,0,0,4.2
12,,Jerry Jeudy,CLE,PIT,0,0,0.0,5,55,0.3,7.3,PIT@CLE,8.0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0.7000000000000002
12,,Jordan Addison,MIN,@CHI,0,0,0.0,4,53,0.3,7.1,MIN@CHI,22.0,0,0,0,0,0,0,0,0,0,0,8,162,1,0,0,0,14.9
12,,D.J. Moore,CHI,MIN,0,0,0.0,4,50,0.3,6.8,MIN@CHI,19.0,1,0,0,0,0,0,1,13,0,0,7,106,1,1,0,0,12.2
12,,Wan'Dale Robinson,NYG,TB,0,0,0.0,5,55,0.2,6.7,TB@NYG,4.0,0,0,0,0,0,0,1,0,0,0,5,47,0,0,0,0,-2.7
12,,Christian Watson,GB,SF,0,0,0.0,4,55,0.2,6.7,SF@GB,0.0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,-6.7
12,,Demario Douglas,NE,@MIA,0,0,0.0,5,52,0.2,6.4,NE@MIA,6.0,0,0,0,0,0,0,1,1,0,0,5,62,0,0,0,0,-0.40000000000000036
12,,Romeo Doubs,GB,SF,0,0,0.0,4,50,0.2,6.2,SF@GB,5.0,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,-1.2000000000000002
12,,Elijah Moore,CLE,PIT,0,0,0.0,5,50,0.2,6.2,PIT@CLE,2.0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,-4.2
12,,Rome Odunze,CHI,MIN,0,0,0.0,3,48,0.2,6.0,MIN@CHI,3.0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,-3.0
12,,Rashod Bateman,BAL,@LAC,0,0,0.0,4,47,0.2,5.9,BAL@LAC,10.0,0,0,0,0,0,0,0,0,0,0,2,43,1,0,0,0,4.1
12,,Devaughn Vele,DEN,@LV,0,0,0.0,3,41,0.3,5.9,DEN@LV,8.0,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0,2.0999999999999996
12,,Demarcus Robinson,LAR,PHI,0,0,0.0,3,40,0.3,5.8,PHI@LA,7.0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0,1.2000000000000002
12,,Jaylen Waddle,MIA,NE,0,0,0.0,3,46,0.2,5.8,NE@MIA,20.0,0,0,0,0,0,0,0,0,0,0,8,144,1,0,0,0,14.2
12,,Noah Brown,WAS,DAL,0,0,0.0,4,45,0.2,5.7,DAL@WAS,7.0,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0,1.2999999999999998
12,,Xavier Legette,CAR,KC,0,0,0.0,3,43,0.2,5.5,KC@CAR,5.0,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,-0.5
12,,Alec Pierce,IND,DET,0,0,0.0,3,43,0.2,5.5,DET@IND,3.0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,-2.5
12,,Jalen McMillan,TB,@NYG,0,0,0.0,3,38,0.2,5.0,TB@NYG,1.0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,-4.0
13,,Nico Collins,HOU,@JAC,0,0,0.0,6,84,0.7,12.6,HOU@JAX,11.0,0,0,0,0,0,0,0,0,0,0,8,119,0,0,0,0,-1.5999999999999996
13,,Amon-Ra St. Brown,DET,CHI,0,0,0.0,7,83,0.7,12.5,CHI@DET,7.0,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0,-5.5
13,,Ja'Marr Chase,CIN,PIT,0,0,0.0,7,88,0.6,12.4,PIT@CIN,14.0,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0,1.5999999999999996
13,,Justin Jefferson,MIN,ARI,0,0,0.0,6,84,0.6,12.0,ARI@MIN,9.0,0,0,0,0,0,0,0,0,0,0,7,99,0,0,0,0,-3.0
13,,A.J. Brown,PHI,@BAL,0,0,0.0,7,89,0.5,11.9,PHI@BAL,6.0,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,-5.9
13,,Puka Nacua,LAR,@NO,0,0,0.0,6,83,0.6,11.9,LA@NO,11.0,0,0,0,0,0,0,1,7,0,0,5,56,1,0,0,0,-0.9000000000000004
13,,Tee Higgins,CIN,PIT,0,0,0.0,6,80,0.5,11.0,PIT@CIN,12.0,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0,1.0
13,,Mike Evans,TB,@CAR,0,0,0.0,5,78,0.5,10.8,TB@CAR,17.0,0,0,0,0,0,0,0,0,0,0,8,118,1,0,0,0,6.199999999999999
13,,Cooper Kupp,LAR,@NO,0,0,0.0,6,78,0.5,10.8,LA@NO,1.0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,-9.8
13,,Zay Flowers,BAL,PHI,1,6,0.0,6,74,0.4,10.4,PHI@BAL,7.0,0,0,0,0,0,0,1,-3,0,0,3,74,0,0,0,0,-3.4000000000000004
13,,Courtland Sutton,DEN,CLE,0,0,0.0,6,73,0.5,10.3,CLE@DEN,10.0,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0,-0.3000000000000007
13,,Tyreek Hill,MIA,@GB,0,0,0.0,5,71,0.5,10.1,MIA@GB,14.0,0,0,0,0,0,0,0,0,0,0,6,83,1,0,0,0,3.9000000000000004
13,,CeeDee Lamb,DAL,NYG,0,0,0.0,6,74,0.4,9.8,NYG@DAL,3.0,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,-6.800000000000001
13,,Ladd McConkey,LAC,@ATL,0,0,0.0,6,74,0.4,9.8,LAC@ATL,11.0,0,0,0,0,0,0,0,0,0,0,9,117,0,0,0,0,1.1999999999999993
13,,Terry McLaurin,WAS,TEN,0,0,0.0,6,73,0.4,9.7,TEN@WAS,19.0,0,0,0,0,0,0,0,0,0,0,8,73,2,0,0,0,9.3
13,,George Pickens,PIT,@CIN,0,0,0.0,5,72,0.4,9.6,PIT@CIN,13.0,0,0,0,0,0,0,0,0,0,0,3,74,1,0,0,0,3.4000000000000004
13,,Malik Nabers,NYG,@DAL,0,0,0.0,5,65,0.5,9.5,NYG@DAL,6.0,0,0,0,0,0,0,1,4,0,0,8,69,0,0,0,0,-3.5
13,,Drake London,ATL,LAC,0,0,0.0,6,70,0.4,9.4,LAC@ATL,8.0,0,0,0,0,0,0,1,-3,0,0,9,86,0,0,0,0,-1.4000000000000004
13,,Jaxon Smith-Njigba,SEA,@NYJ,0,0,0.0,6,70,0.4,9.4,SEA@NYJ,7.0,0,0,0,0,0,0,1,5,0,0,4,74,0,0,0,0,-2.4000000000000004
13,,Calvin Ridley,TEN,@WAS,0,0,0.0,6,74,0.3,9.2,TEN@WAS,4.0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,-5.199999999999999
13,,Jakobi Meyers,LV,@KC,0,0,0.0,6,67,0.4,9.1,LV@KC,9.0,0,0,0,0,0,0,0,0,0,0,6,97,0,0,0,0,-0.09999999999999964
13,,Khalil Shakir,BUF,SF,0,0,0.0,5,65,0.4,8.9,SF@BUF,3.0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,-5.9
13,,Jameson Williams,DET,CHI,1,8,0.0,4,57,0.4,8.9,CHI@DET,3.0,0,0,0,0,0,0,2,18,0,0,5,28,0,0,0,0,-5.9
13,,Jerry Jeudy,CLE,@DEN,0,0,0.0,5,63,0.4,8.7,CLE@DEN,31.0,0,0,0,0,0,0,0,0,0,0,9,235,1,1,0,0,22.3
13,,Jayden Reed,GB,MIA,0,0,0.0,5,63,0.4,8.7,MIA@GB,16.0,0,0,0,0,0,0,1,23,0,0,3,24,2,0,0,0,7.300000000000001
13,,Garrett Wilson,NYJ,SEA,0,0,0.0,5,68,0.3,8.6,SEA@NYJ,4.0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,-4.6
13,,Darnell Mooney,ATL,LAC,0,0,0.0,5,65,0.3,8.3,LAC@ATL,2.0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,-6.300000000000001
13,,D.J. Moore,CHI,@DET,0,0,0.0,5,65,0.3,8.3,CHI@DET,15.0,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0,6.699999999999999
13,,Davante Adams,NYJ,SEA,0,0,0.0,5,64,0.3,8.2,SEA@NYJ,12.0,0,0,0,0,0,0,0,0,0,0,5,66,1,0,0,0,3.8000000000000007
13,,Deebo Samuel,SF,@BUF,3,13,0.1,4,50,0.2,8.1,SF@BUF,1.0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,1,0,-7.1
13,,Jauan Jennings,SF,@BUF,0,0,0.0,4,60,0.3,7.8,SF@BUF,5.0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,-2.8
13,,Xavier Worthy,KC,LV,2,10,0.1,3,44,0.3,7.8,LV@KC,5.0,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0,-2.8
13,,Amari Cooper,BUF,SF,0,0,0.0,4,53,0.4,7.7,SF@BUF,1.0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,-6.7
13,,Elijah Moore,CLE,@DEN,0,0,0.0,5,53,0.4,7.7,CLE@DEN,11.0,0,0,0,0,0,0,1,1,0,0,8,111,0,0,0,0,3.3
13,,Jordan Addison,MIN,ARI,0,0,0.0,4,57,0.3,7.5,ARI@MIN,5.0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0,-2.5
13,,Christian Watson,GB,MIA,0,0,0.0,4,54,0.3,7.2,MIA@GB,6.0,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0,-1.2000000000000002
13,,Quentin Johnston,LAC,@ATL,0,0,0.0,4,52,0.3,7.0,LAC@ATL,1.0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,-6.0
13,,Marquez Valdes-Scantling,NO,LAR,0,0,0.0,3,52,0.3,7.0,LA@NO,9.0,0,0,0,0,0,0,0,0,0,0,2,36,1,0,0,0,2.0
13,,DeAndre Hopkins,KC,LV,0,0,0.0,4,51,0.3,6.9,LV@KC,9.0,0,0,0,0,0,0,0,0,0,0,4,90,0,0,0,0,2.0999999999999996
13,,Noah Brown,WAS,TEN,0,0,0.0,5,54,0.2,6.6,TEN@WAS,2.0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,-4.6
13,,Demario Douglas,NE,IND,0,0,0.0,5,53,0.2,6.5,IND@NE,2.0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,-4.5
13,,Xavier Legette,CAR,TB,0,0,0.0,4,52,0.2,6.4,TB@CAR,5.0,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0,-1.4000000000000004
13,,Wan'Dale Robinson,NYG,@DAL,0,0,0.0,5,50,0.2,6.2,NYG@DAL,0.0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,-6.2
14,,Ja'Marr Chase,CIN,@DAL,0,0,0.0,7,90,0.6,12.6,CIN@DAL,30.0,0,0,0,0,0,0,1,14,0,0,14,177,2,0,0,0,17.4
14,,Amon-Ra St. Brown,DET,GB,0,0,0.0,7,80,0.7,12.2,GB@DET,5.0,0,0,0,0,0,0,1,10,0,0,5,43,0,0,0,0,-7.199999999999999
14,,Justin Jefferson,MIN,ATL,0,0,0.0,6,85,0.6,12.1,ATL@MIN,25.0,0,0,0,0,0,0,0,0,0,0,7,132,2,0,0,0,12.9
14,,Puka Nacua,LAR,BUF,0,0,0.0,6,82,0.6,11.8,BUF@LA,29.0,0,0,0,0,0,0,5,16,1,0,12,162,1,0,0,0,17.2
14,,Tee Higgins,CIN,@DAL,0,0,0.0,6,83,0.5,11.3,CIN@DAL,2.0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,-9.3
14,,A.J. Brown,PHI,CAR,0,0,0.0,6,81,0.5,11.1,CAR@PHI,4.0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,-7.1
14,,Mike Evans,TB,LV,0,0,0.0,6,79,0.5,10.9,LV@TB,6.0,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0,-4.9
14,,Cooper Kupp,LAR,BUF,0,0,0.0,6,77,0.5,10.7,BUF@LA,15.0,0,0,0,0,0,0,0,0,0,0,5,92,1,0,0,0,4.300000000000001
14,,CeeDee Lamb,DAL,CIN,0,0,0.0,6,75,0.5,10.5,CIN@DAL,15.0,0,0,0,0,0,0,1,1,0,0,6,93,1,0,0,0,4.5
14,,Tyreek Hill,MIA,NYJ,0,0,0.0,5,73,0.5,10.3,NYJ@MIA,17.0,0,0,0,0,0,0,1,6,0,0,10,115,1,0,0,0,6.699999999999999
14,,Jakobi Meyers,LV,@TB,0,0,0.0,6,74,0.4,9.8,LV@TB,6.0,0,0,0,0,0,0,0,0,0,0,7,67,0,0,0,0,-3.8000000000000007
14,,Jerry Jeudy,CLE,@PIT,0,0,0.0,6,68,0.4,9.2,CLE@PIT,12.0,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0,2.8000000000000007
14,,Drake London,ATL,@MIN,0,0,0.0,6,68,0.4,9.2,ATL@MIN,7.0,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,-2.1999999999999993
14,,Khalil Shakir,BUF,@LAR,0,0,0.0,5,68,0.4,9.2,BUF@LA,16.0,0,0,0,0,0,0,0,0,0,0,5,106,1,0,0,0,6.800000000000001
14,,Jaxon Smith-Njigba,SEA,@ARI,0,0,0.0,6,71,0.3,8.9,SEA@ARI,14.0,0,0,0,0,0,0,1,4,0,0,5,82,1,0,0,0,5.1
14,,Malik Nabers,NYG,NO,0,0,0.0,5,64,0.4,8.8,NO@NYG,9.0,0,0,0,0,0,0,0,0,0,0,5,79,0,1,0,0,0.1999999999999993
14,,Calvin Ridley,TEN,JAC,0,0,0.0,5,70,0.3,8.8,JAX@TEN,5.0,0,0,0,0,0,0,0,0,0,0,7,59,0,0,0,0,-3.8000000000000007
14,,Jameson Williams,DET,GB,1,8,0.0,4,55,0.4,8.7,GB@DET,8.0,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0,-0.6999999999999993
14,,Davante Adams,NYJ,@MIA,0,0,0.0,5,65,0.3,8.3,NYJ@MIA,16.0,0,0,0,0,0,0,0,0,0,0,9,109,1,0,0,0,7.699999999999999
14,,Garrett Wilson,NYJ,@MIA,0,0,0.0,5,64,0.3,8.2,NYJ@MIA,11.0,0,0,0,0,0,0,0,0,0,0,7,114,0,0,0,0,2.8000000000000007
14,,Jauan Jennings,SF,CHI,0,0,0.0,5,63,0.3,8.1,CHI@SF,21.0,0,0,0,0,0,0,0,0,0,0,7,90,2,0,0,0,12.9
14,,Darnell Mooney,ATL,@MIN,0,0,0.0,5,63,0.3,8.1,ATL@MIN,14.0,0,0,0,0,0,0,0,0,0,0,6,142,0,0,0,0,5.9
14,,Xavier Worthy,KC,LAC,2,8,0.1,4,49,0.3,8.1,LAC@KC,4.0,0,0,0,0,0,0,1,5,0,0,5,41,0,0,0,0,-4.1
14,,D.J. Moore,CHI,@SF,0,0,0.0,5,61,0.3,7.9,CHI@SF,4.0,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,-3.9000000000000004
14,,Elijah Moore,CLE,@PIT,0,0,0.0,5,55,0.4,7.9,CLE@PIT,3.0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,-4.9
14,,Deebo Samuel,SF,CHI,2,9,0.1,4,51,0.2,7.8,CHI@SF,3.0,0,0,0,0,0,0,5,13,0,0,2,22,0,0,0,0,-4.8
14,,DeVonta Smith,PHI,CAR,0,0,0.0,4,60,0.3,7.8,CAR@PHI,9.0,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0,1.2000000000000002
14,,Keenan Allen,CHI,@SF,0,0,0.0,5,58,0.3,7.6,CHI@SF,3.0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,-4.6
14,,Christian Watson,GB,@DET,0,0,0.0,4,58,0.3,7.6,GB@DET,10.0,0,0,0,0,0,0,0,0,0,0,4,114,0,0,1,0,2.4000000000000004
14,,Jordan Addison,MIN,ATL,0,0,0.0,4,57,0.3,7.5,ATL@MIN,31.0,0,0,0,0,0,0,0,0,0,0,8,133,3,0,0,0,23.5
14,,Amari Cooper,BUF,@LAR,0,0,0.0,4,51,0.4,7.5,BUF@LA,9.0,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0,1.5
14,,DeAndre Hopkins,KC,LAC,0,0,0.0,5,55,0.3,7.3,LAC@KC,9.0,0,0,0,0,0,0,0,0,0,0,4,32,1,0,0,0,1.7000000000000002
14,,Jaylen Waddle,MIA,NYJ,0,0,0.0,4,55,0.3,7.3,NYJ@MIA,11.0,0,0,0,0,0,0,0,0,0,0,9,99,0,1,0,0,3.7
14,,Adam Thielen,CAR,@PHI,0,0,0.0,4,55,0.2,6.7,CAR@PHI,10.0,0,0,0,0,0,0,0,0,0,0,9,102,0,0,0,0,3.3
14,,Quentin Johnston,LAC,@KC,0,0,0.0,3,48,0.3,6.6,LAC@KC,10.0,0,0,0,0,0,0,0,0,0,0,5,48,1,0,0,0,3.4000000000000004
14,,Marquez Valdes-Scantling,NO,@NYG,0,0,0.0,3,46,0.3,6.4,NO@NYG,5.0,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0,-1.4000000000000004
14,,Dontayvion Wicks,GB,@DET,0,0,0.0,4,50,0.2,6.2,GB@DET,4.0,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0,-2.2
14,,Parker Washington,JAC,@TEN,0,0,0.0,5,48,0.2,6.0,JAX@TEN,1.0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,-5.0
14,,Calvin Austin,PIT,CLE,1,7,0.0,3,38,0.2,5.7,CLE@PIT,0.0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,-5.7
14,,Xavier Legette,CAR,@PHI,0,0,0.0,4,44,0.2,5.6,CAR@PHI,3.0,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,-2.5999999999999996
14,,Josh Palmer,LAC,@KC,0,0,0.0,3,42,0.2,5.4,LAC@KC,7.0,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0,1.5999999999999996
14,,Rome Odunze,CHI,@SF,0,0,0.0,3,41,0.2,5.3,CHI@SF,16.0,0,0,0,0,0,0,0,0,0,0,4,42,2,0,0,0,10.7
15,,Ja'Marr Chase,CIN,@TEN,0,0,0.0,7,93,0.7,13.5,CIN@TEN,9.0,0,0,0,0,0,0,0,0,0,0,9,94,0,0,0,0,-4.5
15,,Nico Collins,HOU,MIA,0,0,0.0,7,95,0.5,12.5,MIA@HOU,13.0,0,0,0,0,0,0,0,0,0,0,4,17,2,0,0,0,0.5
15,,Amon-Ra St. Brown,DET,BUF,0,0,0.0,7,82,0.7,12.4,BUF@DET,24.0,0,0,0,0,0,0,0,0,0,0,14,193,1,0,1,0,11.6
15,,Justin Jefferson,MIN,CHI,0,0,0.0,6,86,0.6,12.2,CHI@MIN,13.0,0,0,0,0,0,0,0,0,0,0,7,73,1,0,0,0,0.8000000000000007
15,,Puka Nacua,LAR,@SF,0,0,0.0,6,85,0.6,12.1,LA@SF,10.0,0,0,0,0,0,0,2,11,0,0,7,97,0,0,0,0,-2.0999999999999996
15,,Tyreek Hill,MIA,@HOU,0,0,0.0,6,79,0.6,11.5,MIA@HOU,3.0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,-8.5
15,,Tee Higgins,CIN,@TEN,0,0,0.0,6,77,0.6,11.3,CIN@TEN,14.0,0,0,0,0,0,0,0,0,0,0,5,88,1,0,0,0,2.6999999999999993
15,,Mike Evans,TB,@LAC,0,0,0.0,5,77,0.5,10.7,TB@LAC,27.0,0,0,0,0,0,0,0,0,0,0,9,159,2,0,0,0,16.3
15,,CeeDee Lamb,DAL,@CAR,0,0,0.0,6,77,0.5,10.7,DAL@CAR,17.0,0,0,0,0,0,0,0,0,0,0,9,116,1,0,0,0,6.300000000000001
15,,Terry McLaurin,WAS,@NO,0,0,0.0,6,76,0.5,10.6,WAS@NO,19.0,0,0,0,0,0,0,0,0,0,0,7,73,2,0,0,0,8.4
15,,Jerry Jeudy,CLE,KC,0,0,0.0,6,75,0.5,10.5,KC@CLE,10.0,0,0,0,0,0,0,0,0,0,0,11,108,0,0,0,0,-0.5
15,,Jauan Jennings,SF,LAR,0,0,0.0,5,73,0.5,10.3,LA@SF,3.0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,-7.300000000000001
